ID,YEAR,REPORTED_DATE,REPORTED_TIME,OCCURRENCE_DATE,OCCURRENCE_TIME,OCCURRENCE_WEEKDAY,HATE_CRIME_TYPE,PRIMARY_HATE_CRIME_MOTIVATION,HATE_CRIME_INDICATOR,PRIMARY_UCR,PRIMARY_Offence,CCJS_CLEARANCE,ONS_NEIGHBOURHOOD_2019,CITY ,PROVINCE,COUNTRY,OTTAWA_POLICE_SECTOR,OTTAWA_POLICE_DIVISION,CENSUS_TRACT_UNIQUE_ID,CENSUS_TRACT_NAME
16,2020,6-Jul-20,821,6-Jul-20,821,MONDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Bayshore - Belltown,Ottawa,ON,CAN,14,West,5050138.00,0138.00
120,2015,15-Mar-15,849,14-Mar-15,2100,SATURDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2135,Theft Motor Vehicle,Not Cleared,Bayshore - Belltown,Ottawa,ON,CAN,14,West,5050138.00,0138.00
166,2016,20-Jun-16,1339,20-Jun-16,1339,MONDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Bayshore - Belltown,Ottawa,ON,CAN,14,West,5050138.00,0138.00
322,2020,20-Oct-20,1919,20-Oct-20,1919,TUESDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,1625,Harass Crim Stalking,Cleared,Bayshore - Belltown,Ottawa,ON,CAN,14,West,5050138.00,0138.00
528,2020,31-Aug-20,825,29-Aug-20,2020,SATURDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Bayshore - Belltown,Ottawa,ON,CAN,14,West,5050138.00,0138.00
315,2020,16-Aug-20,2044,23-Jun-20,1200,TUESDAY,Race/Ethnicity               ,East And Southeast Asian   ,HC CONFIRMED,1626,Harass Communications,Cleared,Beacon Hill South - Cardinal Heights,Ottawa,ON,CAN,32,East,5050121.02,0121.02
609,2019,25-Oct-19,2044,25-Oct-19,0,FRIDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Beacon Hill South - Cardinal Heights,Ottawa,ON,CAN,32,East,5050121.01,0121.01
183,2017,26-Jun-17,1048,26-Jun-17,1048,MONDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Beaverbrook,Ottawa,ON,CAN,13,West,5050160.02,0160.02
185,2017,27-Jul-17,2223,27-Jul-17,1830,THURSDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Beaverbrook,Ottawa,ON,CAN,13,West,5050160.02,0160.02
229,2018,19-Sep-18,900,15-Sep-18,845,SATURDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Beaverbrook,Ottawa,ON,CAN,13,West,5050160.02,0160.02
417,2020,10-Feb-20,814,10-Feb-20,745,MONDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Beaverbrook,Ottawa,ON,CAN,13,West,5050160.02,0160.02
513,2018,16-Sep-18,1402,16-Sep-18,1402,SUNDAY,Race/Ethnicity               ,White                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Beaverbrook,Ottawa,ON,CAN,13,West,5050160.02,0160.02
517,2019,8-Sep-19,1120,8-Sep-19,1120,SUNDAY,Race/Ethnicity               ,Multiple Races/Ethnicities ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Beaverbrook,Ottawa,ON,CAN,13,West,5050160.02,0160.02
467,2016,9-Mar-16,1641,8-Mar-16,1844,TUESDAY,Race/Ethnicity               ,Arab/West Asian            ,HC CONFIRMED,1626,Harass Communications,Not Cleared,Bells Corners East,Ottawa,ON,CAN,15,West,5050136.01,0136.01
19,2018,30-Jan-18,704,30-Jan-18,704,TUESDAY,Religion                     ,Muslim                     ,HC CONFIRMED,2176,Mischief Hate Cultrl/Rel Prop,Not Cleared,Bells Corners West,Ottawa,ON,CAN,15,West,5050136.02,0136.02
70,2020,29-Oct-20,1349,28-Oct-20,1700,WEDNESDAY,Race/Ethnicity               ,Other Race/Ethnicity       ,HC CONFIRMED,1627,Threats Utter To Person,Not Cleared,Bells Corners West,Ottawa,ON,CAN,15,West,5050136.02,0136.02
573,2020,13-Jul-20,1439,1-Jun-20,0,MONDAY,Race/Ethnicity               ,Black                      ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Bells Corners West,Ottawa,ON,CAN,15,West,5050136.02,0136.02
582,2019,20-Apr-19,1757,20-Apr-19,100,SATURDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Bells Corners West,Ottawa,ON,CAN,15,West,5050136.02,0136.02
42,2016,29-Sep-16,757,29-Sep-16,618,THURSDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Billings Bridge - Alta Vista,Ottawa,ON,CAN,34,East,5050004.00,0004.00
200,2016,9-Jul-16,1248,9-Jul-16,1248,SATURDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Billings Bridge - Alta Vista,Ottawa,ON,CAN,34,East,5050004.00,0004.00
264,2020,22-Jul-20,1120,22-Jul-20,1120,WEDNESDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Billings Bridge - Alta Vista,Ottawa,ON,CAN,34,East,5050004.00,0004.00
471,2016,18-Nov-16,1451,18-Nov-16,1300,FRIDAY,Religion                     ,Jewish                     ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Billings Bridge - Alta Vista,Ottawa,ON,CAN,34,East,5050006.00,0006.00
498,2020,16-Dec-20,2040,1-Dec-20,0,TUESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Billings Bridge - Alta Vista,Ottawa,ON,CAN,34,East,5050004.00,0004.00
631,2016,14-Sep-16,1101,14-Sep-16,1101,WEDNESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,3770,Threats Letters,Not Cleared,Billings Bridge - Alta Vista,Ottawa,ON,CAN,34,East,5050006.00,0006.00
126,2017,16-Oct-17,807,9-Oct-17,800,MONDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Blackburn Hamlet,Ottawa,ON,CAN,31,East,5050125.02,0125.02
639,2019,26-May-19,2249,26-May-19,2249,SUNDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Blackburn Hamlet,Ottawa,ON,CAN,31,East,5050125.03,0125.03
4,2019,28-Mar-19,1002,28-Mar-19,1002,THURSDAY,Religion                     ,Jewish                     ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Borden Farm - Fisher Glen,Ottawa,ON,CAN,17,West,5050131.01,0131.01
400,2020,1-May-20,1558,30-Apr-20,1545,THURSDAY,Race/Ethnicity               ,East And Southeast Asian   ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Borden Farm - Fisher Glen,Ottawa,ON,CAN,17,West,5050131.02,0131.02
357,2020,5-Sep-20,1254,5-Sep-20,1254,SATURDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,1430,Assault Level 1,Cleared,Braemar Park - Bel Air Heights - Copeland Park,Ottawa,ON,CAN,17,West,5050023.01,0023.01
625,2015,25-Mar-15,827,24-Mar-15,1700,TUESDAY,Race/Ethnicity               ,Black                      ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Braemar Park - Bel Air Heights - Copeland Park,Ottawa,ON,CAN,17,West,5050024.00,0024.00
53,2020,18-Dec-20,1825,18-Dec-20,1450,FRIDAY,Race/Ethnicity               ,Arab/West Asian            ,HC CONFIRMED,1626,Harass Communications,Not Cleared,Briar Green - Leslie Park,Ottawa,ON,CAN,15,West,5050137.02,0137.02
47,2018,18-Jul-18,910,16-Jul-18,2100,MONDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Bridlewood - Emerald Meadows,Ottawa,ON,CAN,0,West,5050161.04,0161.04
84,2017,27-May-17,910,27-May-17,910,SATURDAY,Race/Ethnicity               ,Multiple Races/Ethnicities ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Bridlewood - Emerald Meadows,Ottawa,ON,CAN,0,West,5050161.06,0161.06
176,2017,9-Jun-17,907,9-Jun-17,600,FRIDAY,Race/Ethnicity               ,Arab/West Asian            ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Bridlewood - Emerald Meadows,Ottawa,ON,CAN,0,West,5050161.04,0161.04
195,2016,7-Nov-16,931,7-Nov-16,931,MONDAY,Race/Ethnicity               ,Multiple Races/Ethnicities ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Bridlewood - Emerald Meadows,Ottawa,ON,CAN,0,West,5050161.05,0161.05
224,2017,12-Jun-17,840,8-Jun-17,1800,THURSDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Bridlewood - Emerald Meadows,Ottawa,ON,CAN,0,West,5050161.03,0161.03
290,2018,18-Jul-18,1130,18-Jul-18,1130,WEDNESDAY,Race/Ethnicity               ,White                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Bridlewood - Emerald Meadows,Ottawa,ON,CAN,0,West,5050161.04,0161.04
293,2018,16-Aug-18,132,16-Aug-18,30,THURSDAY,Religion                     ,Muslim                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Bridlewood - Emerald Meadows,Ottawa,ON,CAN,0,West,5050161.03,0161.03
392,2018,25-Oct-18,802,25-Oct-18,802,THURSDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Bridlewood - Emerald Meadows,Ottawa,ON,CAN,0,West,5050161.05,0161.05
424,2018,4-Jul-18,1050,1-Jun-18,1530,FRIDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Bridlewood - Emerald Meadows,Ottawa,ON,CAN,0,West,5050161.05,0161.05
427,2018,8-Aug-18,946,8-Aug-18,946,WEDNESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Bridlewood - Emerald Meadows,Ottawa,ON,CAN,0,West,5050161.05,0161.05
430,2018,9-Jul-18,1052,6-Jul-18,2100,FRIDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Bridlewood - Emerald Meadows,Ottawa,ON,CAN,0,West,5050161.05,0161.05
459,2018,15-Aug-18,908,14-Aug-18,2200,TUESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Bridlewood - Emerald Meadows,Ottawa,ON,CAN,0,West,5050161.05,0161.05
503,2018,7-Jul-18,1118,7-Jul-18,1118,SATURDAY,Race/Ethnicity               ,Multiple Races/Ethnicities ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Bridlewood - Emerald Meadows,Ottawa,ON,CAN,0,West,5050161.06,0161.06
75,2017,5-Nov-17,1232,4-Nov-17,1220,SATURDAY,Religion                     ,Jewish                     ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Britannia Village,Ottawa,ON,CAN,14,West,5050030.00,0030.00
346,2020,12-Aug-20,2201,12-Aug-20,2000,WEDNESDAY,Race/Ethnicity               ,East And Southeast Asian   ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Britannia Village,Ottawa,ON,CAN,14,West,5050030.00,0030.00
406,2019,1-Jul-19,1859,1-Jul-19,1700,MONDAY,Sex                          ,Male                       ,HC SUSPECTED,1627,Threats Utter To Person,Not Cleared,Britannia Village,Ottawa,ON,CAN,14,West,5050030.00,0030.00
590,2019,7-Jun-19,1915,7-Jun-19,1530,FRIDAY,Sex                          ,Male                       ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Britannia Village,Ottawa,ON,CAN,14,West,5050030.00,0030.00
595,2019,28-Jun-19,1202,28-Jun-19,730,FRIDAY,Sex                          ,Male                       ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Britannia Village,Ottawa,ON,CAN,14,West,5050030.00,0030.00
615,2019,10-May-19,1214,10-May-19,645,FRIDAY,Sex                          ,Other Sex                 ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Britannia Village,Ottawa,ON,CAN,14,West,5050030.00,0030.00
620,2019,10-May-19,1213,9-May-19,645,THURSDAY,Sex                          ,Female                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Britannia Village,Ottawa,ON,CAN,14,West,5050030.00,0030.00
649,2015,10-Apr-15,1902,10-Apr-15,1902,FRIDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Britannia Village,Ottawa,ON,CAN,14,West,5050029.00,0029.00
28,2019,6-Apr-19,1103,6-Apr-19,256,SATURDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Brookside - Briarbrook - Morgan's Grant,Ottawa,ON,CAN,13,West,5050160.10,0160.10
74,2017,22-Oct-17,1110,21-Oct-17,1600,SATURDAY,Age                          ,Unknown Age                ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Brookside - Briarbrook - Morgan's Grant,Ottawa,ON,CAN,13,West,5050160.10,0160.10
95,2017,31-Jan-17,1352,31-Jan-17,1345,TUESDAY,Religion                     ,Muslim                     ,HC CONFIRMED,3770,Threats Bomb,Not Cleared,Brookside - Briarbrook - Morgan's Grant,Ottawa,ON,CAN,13,West,5050160.10,0160.10
118,2017,21-Oct-17,1531,21-Oct-17,1520,SATURDAY,Race/Ethnicity               ,Arab/West Asian            ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Brookside - Briarbrook - Morgan's Grant,Ottawa,ON,CAN,13,West,5050160.10,0160.10
169,2017,3-Jun-17,2220,3-Jun-17,2220,SATURDAY,Religion                     ,Muslim                     ,HC SUSPECTED,2170,Mischief To Property,Cleared,Brookside - Briarbrook - Morgan's Grant,Ottawa,ON,CAN,13,West,5050160.10,0160.10
399,2020,18-Apr-20,1357,17-Apr-20,1300,FRIDAY,Race/Ethnicity               ,East And Southeast Asian   ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Brookside - Briarbrook - Morgan's Grant,Ottawa,ON,CAN,13,West,5050160.11,0160.11
410,2020,18-Feb-20,1054,14-Feb-20,800,FRIDAY,Religion                     ,Jewish                     ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Brookside - Briarbrook - Morgan's Grant,Ottawa,ON,CAN,13,West,5050160.11,0160.11
630,2020,11-Jul-20,810,6-Jul-20,1000,MONDAY,Race/Ethnicity               ,East And Southeast Asian   ,HC CONFIRMED,3770,Threats Letters,Not Cleared,Brookside - Briarbrook - Morgan's Grant,Ottawa,ON,CAN,13,West,5050160.11,0160.11
2,2019,16-Mar-19,1135,13-Mar-19,2330,WEDNESDAY,Religion                     ,Muslim                     ,HC SUSPECTED,1627,Threats Utter To Person,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050056.00,0056.00
7,2019,26-Jul-19,1756,24-Jul-19,1700,WEDNESDAY,Race/Ethnicity               ,Black                      ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
41,2020,8-Apr-20,1849,8-Apr-20,1849,WEDNESDAY,Religion                     ,Jewish                     ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
91,2017,22-Jun-17,1622,21-Jun-17,1415,WEDNESDAY,Religion                     ,Muslim                     ,HC CONFIRMED,1625,Harass Stalking,Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
101,2017,18-Apr-17,1748,18-Apr-17,1740,TUESDAY,Sexual Orientation           ,Homosexual (Lesbian Or Gay),HC SUSPECTED,1420,Assault With Weapon Or Cbh Lv2,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
115,2020,20-Sep-20,1251,20-Sep-20,1251,SUNDAY,Race/Ethnicity               ,South Asian                ,HC CONFIRMED,1430,Assault Level 1,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050053.00,0053.00
159,2015,19-Nov-15,1826,19-Nov-15,1815,THURSDAY,Religion                     ,Muslim                     ,HC SUSPECTED,1626,Threatening Communications,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
204,2020,25-Jul-20,1325,24-Jul-20,1055,FRIDAY,Race/Ethnicity               ,East And Southeast Asian   ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
234,2017,3-Oct-17,726,22-Sep-17,235,FRIDAY,Sexual Orientation           ,Homosexual (Lesbian Or Gay),HC CONFIRMED,1430,Assault Level 1,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
269,2018,22-Apr-18,2104,22-Apr-18,2104,SUNDAY,Religion                     ,Muslim                     ,HC CONFIRMED,1430,Assault Level 1,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
270,2018,4-May-18,1235,2-May-18,0,WEDNESDAY,Race/Ethnicity               ,Multiple Races/Ethnicities ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
285,2017,17-Jan-17,2109,17-Jan-17,2109,TUESDAY,Sexual Orientation           ,Homosexual (Lesbian Or Gay),HC CONFIRMED,1430,Assault Level 1,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
306,2020,2-Feb-20,204,2-Feb-20,204,SUNDAY,Race/Ethnicity               ,East And Southeast Asian   ,HC SUSPECTED,1430,Assault Level 1,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
312,2020,13-Jul-20,1626,13-Jul-20,453,MONDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
313,2020,30-Jul-20,1314,30-Jul-20,1314,THURSDAY,Race/Ethnicity               ,Black                      ,HC SUSPECTED,1627,Threats Utter To Person,Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
314,2020,7-Aug-20,1231,7-Aug-20,1231,FRIDAY,Religion                     ,Muslim                     ,HC CONFIRMED,2170,Mischief To Property,Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
350,2020,8-Apr-20,1558,7-Apr-20,2200,TUESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
354,2019,13-May-19,1639,13-May-19,1638,MONDAY,Religion                     ,Catholic                   ,HC CONFIRMED,2176,Mischief Hate Cultrl/Rel Prop,Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050056.00,0056.00
373,2016,19-Sep-16,1012,16-Sep-16,1200,FRIDAY,Religion                     ,Catholic                   ,HC CONFIRMED,2175,Mischief Cultural Property,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
387,2018,14-Aug-18,824,13-Aug-18,1455,MONDAY,Religion                     ,Catholic                   ,HC SUSPECTED,2176,Mischief Hate Cultrl/Rel Prop,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050055.00,0055.00
394,2018,14-Oct-18,1623,14-Oct-18,1623,SUNDAY,Race/Ethnicity               ,Arab/West Asian            ,HC SUSPECTED,1420,Assault With Weapon Or Cbh Lv2,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050056.00,0056.00
398,2020,3-Apr-20,1935,23-Mar-20,1500,MONDAY,Race/Ethnicity               ,South Asian                ,HC SUSPECTED,1430,Assault Level 1,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
414,2017,26-Nov-17,1652,24-Nov-17,2145,FRIDAY,Religion                     ,Other Religion             ,HC CONFIRMED,2176,Mischief Hate Cultrl/Rel Prop,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050056.00,0056.00
428,2018,6-Sep-18,1607,6-Sep-18,845,THURSDAY,Race/Ethnicity               ,Arab/West Asian            ,HC CONFIRMED,1627,Threats Utter To Person,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
448,2020,13-Jun-20,1514,13-Jun-20,1514,SATURDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
449,2020,13-Jun-20,1338,13-Jun-20,1300,SATURDAY,Race/Ethnicity               ,Multiple Races/Ethnicities ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
506,2020,20-Oct-20,936,17-Oct-20,920,SATURDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
534,2015,14-Aug-15,1943,14-Aug-15,1657,FRIDAY,Religion                     ,Other Religion             ,HC CONFIRMED,1410,Assault Aggravated Lvl 3,Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
538,2017,24-Feb-17,1518,30-Jan-17,1234,MONDAY,Religion                     ,Muslim                     ,HC CONFIRMED,3770,Threats Internet,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050055.00,0055.00
547,2017,9-Oct-17,1451,9-Oct-17,1200,MONDAY,Race/Ethnicity               ,Arab/West Asian            ,HC SUSPECTED,1430,Assault Level 1,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
548,2019,8-Mar-19,1026,8-Mar-19,500,FRIDAY,Religion                     ,Catholic                   ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050055.00,0055.00
592,2019,18-Jun-19,1447,18-Jun-19,1447,TUESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
634,2016,20-Nov-16,827,16-Nov-16,827,WEDNESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Byward Market,Ottawa,ON,CAN,24,Central,5050054.00,0054.00
37,2015,6-Nov-15,1508,6-Nov-15,1508,FRIDAY,Race/Ethnicity               ,South Asian                ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Cardinal Creek,Ottawa,ON,CAN,37,East,5050171.06,0171.06
362,2020,9-Dec-20,1000,29-Apr-20,806,WEDNESDAY,Race/Ethnicity               ,East And Southeast Asian   ,HC CONFIRMED,1626,Harass Communications,Cleared,Cardinal Creek,Ottawa,ON,CAN,37,East,5050171.05,0171.05
500,2016,18-Oct-16,1405,18-Oct-16,1405,TUESDAY,Race/Ethnicity               ,Multiple Races/Ethnicities ,HC CONFIRMED,2120,B&E Residential Property,Not Cleared,Cardinal Creek,Ottawa,ON,CAN,37,East,5050171.06,0171.06
542,2020,7-Jun-20,1020,3-Jun-20,2000,WEDNESDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief With Data,Not Cleared,Cardinal Creek,Ottawa,ON,CAN,37,East,5050171.06,0171.06
621,2019,11-Oct-19,1049,11-Oct-19,1049,FRIDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Cardinal Creek,Ottawa,ON,CAN,37,East,5050171.05,0171.05
262,2020,30-Jul-20,916,30-Jul-20,916,THURSDAY,Religion                     ,Catholic                   ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Carleton Heights - Rideauview,Ottawa,ON,CAN,17,West,5050020.01,0020.01
265,2020,4-Aug-20,944,4-Aug-20,0,TUESDAY,Race/Ethnicity               ,South Asian                ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Carleton Heights - Rideauview,Ottawa,ON,CAN,17,West,5050020.02,0020.02
351,2020,21-Jul-20,1039,8-Jul-20,1850,WEDNESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2176,Mischief Hate Cultrl/Rel Prop,Cleared,Carleton Heights - Rideauview,Ottawa,ON,CAN,17,West,5050020.01,0020.01
57,2018,25-Mar-18,1025,25-Mar-18,1025,SUNDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Carleton University,Ottawa,ON,CAN,22,Central,5050020.01,0020.01
256,2019,15-Jan-19,1848,15-Jan-19,1848,TUESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,3560,Wilful Promotion Of Hatred,Cleared,Carleton University,Ottawa,ON,CAN,22,Central,5050020.01,0020.01
257,2019,6-Jul-19,1046,5-Jul-19,1400,FRIDAY,Religion                     ,Muslim                     ,HC CONFIRMED,2176,Mischief Hate Cultrl/Rel Prop,Not Cleared,Carleton University,Ottawa,ON,CAN,22,Central,5050020.01,0020.01
638,2019,6-Dec-19,647,4-Dec-19,1334,WEDNESDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Carleton University,Ottawa,ON,CAN,22,Central,5050020.01,0020.01
22,2015,19-Oct-15,1309,19-Oct-15,1309,MONDAY,Religion                     ,Jewish                     ,HC SUSPECTED,2170,Mischief To Property,Not Cleared,Carlington,Ottawa,ON,CAN,21,Central,5050021.00,0021.00
319,2020,4-Oct-20,1414,4-Oct-20,1414,SUNDAY,Race/Ethnicity               ,Black                      ,HC CONFIRMED,1430,Assault Level 1,Cleared,Carlington,Ottawa,ON,CAN,21,Central,5050022.00,0022.00
375,2016,13-Nov-16,1011,12-Nov-16,1800,SATURDAY,Religion                     ,Jewish                     ,HC CONFIRMED,1627,Threats Utter To Person,Cleared,Carlington,Ottawa,ON,CAN,21,Central,5050022.00,0022.00
408,2019,16-Nov-19,1412,1-Jul-19,1350,MONDAY,Race/Ethnicity               ,Other Race/Ethnicity       ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Carlington,Ottawa,ON,CAN,21,Central,5050021.00,0021.00
475,2018,25-Jan-18,836,25-Jan-18,836,THURSDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Carlington,Ottawa,ON,CAN,21,Central,5050022.00,0022.00
488,2018,8-Aug-18,1423,6-Aug-18,1900,MONDAY,Sexual Orientation           ,Homosexual (Lesbian Or Gay),HC SUSPECTED,2170,Mischief To Property,Not Cleared,Carlington,Ottawa,ON,CAN,21,Central,5050022.00,0022.00
499,2020,25-Aug-20,823,25-Aug-20,823,TUESDAY,Religion                     ,Jewish                     ,HC SUSPECTED,2170,Mischief To Property,Cleared,Carlington,Ottawa,ON,CAN,21,Central,5050022.00,0022.00
523,2016,24-Aug-16,1331,23-Aug-16,2100,TUESDAY,Race/Ethnicity               ,Multiple Races/Ethnicities ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Carlington,Ottawa,ON,CAN,21,Central,5050022.00,0022.00
576,2019,15-Dec-19,1218,15-Dec-19,1200,SUNDAY,Race/Ethnicity               ,Arab/West Asian            ,HC CONFIRMED,1430,Assault Level 1,Not Cleared,Carlington,Ottawa,ON,CAN,21,Central,5050022.00,0022.00
598,2019,19-Jul-19,1130,19-Jul-19,945,FRIDAY,Religion                     ,Jewish                     ,HC CONFIRMED,2170,Mischief To Property,Not Cleared,Carlington,Ottawa,ON,CAN,21,Central,5050022.00,0022.00
